Case,C (GPa),dP/dh (N/m),Wp/Wt,hm (um),Pm (N),E* (GPa),sy (GPa)
28,100.35054917141736,199194.8303811668,0.7255880637963801,0.2994754423997794,0.008999993252,109.63,1.121
29,89.62649830688675,209142.12720529074,0.7411509710522155,0.31688618986120953,0.009000011293,109.63,1.121
30,103.73173453506811,201171.8647551135,0.7219535369600268,0.2945550027902604,0.009000040143,109.63,1.121
31,92.38747765582502,200955.1913778539,0.7321746858079928,0.31211574836178196,0.009000040731,109.63,1.121
32,99.93789582236171,202939.23419728523,0.70681636918494,0.30009370080125697,0.009000030058,109.63,1.121
33,91.60351958742567,210330.7141803429,0.7442127980234305,0.3134481396144675,0.009000021637,109.63,1.121
34,99.18989624001749,203912.44591411247,0.7260989031016191,0.30122257307304,0.008999999057,109.63,1.121
35,103.04097515566451,198207.28789162764,0.7073880742154701,0.29554017510157965,0.009000010429,109.63,1.121
36,95.43954790475152,201143.0361173955,0.7256314457305012,0.3070843906782967,0.009000027914,109.63,1.121
37,95.01990507348289,199757.05931644503,0.7135499019949425,0.30776146533476845,0.009000011708,109.63,1.121
38,93.41828670167875,194493.49480916566,0.7173875773483718,0.31038861842023646,0.009000019982,109.63,1.121
39,98.54412400889719,196542.95783299734,0.7191089912837704,0.3022075586769471,0.008999976559,109.63,1.121
40,91.73936048966672,203871.27319577744,0.7314313576886866,0.3132161281507342,0.009000029682,109.63,1.121
41,93.01176214109026,202135.3155700671,0.743775456423677,0.3110660678629957,0.009000013296999999,109.63,1.121
42,96.26878697068898,198100.77826139095,0.7339589407056695,0.3057591612830819,0.009000040347,109.63,1.121
43,94.80902587821035,209293.71410668793,0.7349627927007604,0.3081037158470492,0.009000021701,109.63,1.121
44,86.93887893676023,208977.97795340145,0.7464432089954072,0.3217473652514169,0.009000031596999998,109.63,1.121
45,86.81214745546288,209433.68124967415,0.739247950086781,0.3219817905246265,0.009000012688,109.63,1.121
46,96.85160864921812,198366.62785508158,0.7300701035108889,0.30483792143014066,0.009000047920999999,109.63,1.121
47,94.0197613311423,198783.26774669412,0.7230733867713506,0.3093943967346702,0.009000031568,109.63,1.121
48,94.22093713101303,202759.26384909087,0.7233134858621804,0.30906361477637895,0.009000013875,109.63,1.121
49,94.72146817062223,197857.6838626743,0.7192606771352069,0.3082462539238628,0.009000031629,109.63,1.121
50,101.75409328006803,202461.7760044806,0.7177421333464377,0.2974031059864688,0.009000007853,109.63,1.121
51,93.27942272391155,200447.30824020327,0.728651982285388,0.3106196205194016,0.009000023,109.63,1.121
52,97.69195263801055,198425.5420466679,0.718205358907238,0.30352323377342194,0.009000003357,109.63,1.121
53,93.60815858576187,198101.7731156333,0.7183327266020423,0.3100739147299088,0.009000034345,109.63,1.121
54,95.72390307842564,203520.10309986488,0.7337305459878368,0.3066272612557703,0.008999987916,109.63,1.121
55,94.83852575700928,199993.81823486698,0.7199441961049644,0.30805563514970524,0.009000012436000002,109.63,1.121
56,100.29507673083522,198166.1885167109,0.7108532382990462,0.29955882366098335,0.009000027738,109.63,1.121
57,91.10167897343193,197770.88787718586,0.7209204129046778,0.3143102701002972,0.009000021038000001,109.63,1.121
58,104.06566017607804,199266.8592543699,0.7148724733992099,0.29408179295745995,0.00900002506,109.63,1.121
59,88.90195880922003,208882.49410895564,0.7353222389560461,0.3181745912648461,0.008999996069999999,109.63,1.121
60,94.78097282585406,203575.9414358983,0.7270881334095319,0.3081497653176944,0.009000048392,109.63,1.121
61,98.45507296223673,196127.8850862266,0.7055796919183245,0.30234504521444794,0.009000026953000001,109.63,1.121
62,83.48084933622867,206474.43030591038,0.7413036814205406,0.32834387860163083,0.009000045541,109.63,1.121
63,89.71171193471326,203976.16142424915,0.7408234137332932,0.31673646305452435,0.009000057201,109.63,1.121
64,96.21162493233219,200463.98144544955,0.7179061063269395,0.30584898443222397,0.008999981881,109.63,1.121
65,95.0965674435847,200154.27057962076,0.7194177822331017,0.30763715632256283,0.008999998098,109.63,1.121
66,94.7188026825334,195662.31043015758,0.7254787902969123,0.30825073344232073,0.009000039942,109.63,1.121
67,101.32211690520394,201624.89045589571,0.7220844149928349,0.2980370106848772,0.009000044409,109.63,1.121
68,93.05940586448945,202190.56179328554,0.7300726775864506,0.3109867390141969,0.009000031225999999,109.63,1.121
69,93.59041779852076,202191.83699183137,0.7402036928193741,0.3101031897237174,0.00900002784,109.63,1.121
70,92.60393849309219,202525.12149473894,0.7341193622441664,0.3117509092695522,0.009000049862,109.63,1.121
71,92.81871198396173,202519.3494649578,0.7321559585953309,0.3113900052472403,0.009000049026,109.63,1.121
72,94.16509278798658,208924.2579142371,0.7213869778229709,0.3091553146673591,0.009000017882,109.63,1.121
73,93.2325520822908,208179.94610519597,0.7340812222189282,0.310698077646181,0.009000045496000001,109.63,1.121
74,96.19980827596956,203726.89630345342,0.7224990371776709,0.305868342103101,0.009000015651,109.63,1.121
75,93.02407589985228,200694.81098795478,0.7218546899183749,0.3110460325593034,0.009000045331,109.63,1.121
76,94.63337853522785,203599.70411481312,0.7267546238683018,0.30838967317742183,0.009000030862,109.63,1.121
77,100.87078943578024,198684.71109988372,0.718936659094604,0.2987022206429249,0.008999996122,109.63,1.121
78,97.94908958648735,196786.08401136668,0.7186665360811918,0.3031249379802045,0.009000025457,109.63,1.121
79,89.92898497345115,206572.26192399676,0.7251590342500798,0.31635292162722173,0.009000018266999999,109.63,1.121
80,95.88725474294317,200828.53756534512,0.7185113521460151,0.3063668831380571,0.009000041695,109.63,1.121
81,92.33293512089861,205493.99695871348,0.730549939040585,0.3122077560553987,0.009000031242999999,109.63,1.121
82,98.71561036724661,204199.66821924757,0.7212518978864065,0.3019456307140175,0.009000017093,109.63,1.121
83,93.80429281622892,200761.27541699892,0.723910118696739,0.30974953740788896,0.009000031855,109.63,1.121
84,92.09023243891288,202720.57276802082,0.7356451803457003,0.3126185921770853,0.009000013795000001,109.63,1.121
85,89.99015742756187,210271.071064645,0.7366045357309541,0.31624568969959815,0.009000035894,109.63,1.121
86,90.14057287061885,196075.39004639146,0.7113687258101775,0.3159818742641368,0.009000044472,109.63,1.121
87,87.9212578641503,205091.2982286612,0.741115849287067,0.319944474012919,0.009000012650999999,109.63,1.121
88,105.57908696667249,194699.21347605312,0.710885172724797,0.2919664561669668,0.009000027138,109.63,1.121
89,97.0836049909374,198795.79941815755,0.7207528558776205,0.304473590240721,0.009000054745,109.63,1.121
90,100.47089760136737,195262.60812348104,0.7160493486613938,0.2992966192273835,0.009000028913,109.63,1.121
91,104.64845537932221,195684.73461313974,0.7221046754386432,0.2932620205608455,0.009000040578,109.63,1.121
92,78.19602595782258,202406.97046067315,0.7445598401125347,0.3392571506563905,0.009000004002,109.63,1.121
93,88.93678574959657,205825.2978302128,0.7386150486928514,0.3181130983195805,0.00900004193,109.63,1.121
94,101.1900441381063,200984.1052505334,0.7311257183504908,0.29823085988536635,0.009000009062999999,109.63,1.121
95,90.5952793310768,205960.96588146497,0.7291480125294781,0.31518854079769065,0.009000080782999999,109.63,1.121
96,90.30277095482172,203054.1412344058,0.7319987985265455,0.31569811218859783,0.009000052581,109.63,1.121
97,91.87176073228336,204002.64876164775,0.7287220039276097,0.31299017702784654,0.009000019599999999,109.63,1.121
98,86.93572147775194,209524.2220221807,0.7410387908784799,0.32175331277494823,0.009000037456,109.63,1.121
99,95.98890207393075,202496.4069157012,0.7188232304070815,0.30620418308066666,0.009000015614,109.63,1.121
100,94.08196972369089,201708.45657024582,0.7325365867701745,0.309291071078509,0.008999972168,109.63,1.121
101,92.18603244604951,199687.05506180433,0.7228517711880528,0.31245493288126847,0.008999945819,109.63,1.121
102,102.22044955105187,196661.03303823943,0.7137611459438711,0.2967246601463649,0.009000053038,109.63,1.121
103,96.91559292214218,201545.6406775158,0.7188832192656796,0.3047371699483978,0.009000041605,109.63,1.121
104,100.9489242765953,201883.67907887764,0.727034111979833,0.2985870032946567,0.009000020437,109.63,1.121
105,95.58312981496456,200366.9883993928,0.7149128384978044,0.3068532007288191,0.0090000011,109.63,1.121
106,98.75596827874806,202834.2617840144,0.7227675521348446,0.3018832780688535,0.008999978375999999,109.63,1.121
107,94.29949844972974,206021.6454466069,0.7309094660951241,0.3089349817893348,0.009000021738,109.63,1.121
108,94.26863687829892,197134.95625868833,0.7114527134992827,0.3089862442690719,0.009000062353999999,109.63,1.121
109,100.99529548634456,196046.09556433666,0.7150264479899335,0.29851873849309407,0.009000037925000001,109.63,1.121
110,102.60851286077866,197405.46514437537,0.7053061075362805,0.296162414240525,0.009000015899,109.63,1.121
111,95.37147029439885,205930.1666014228,0.7198016830447475,0.30719418586479247,0.009000040451999999,109.63,1.121
112,98.25524072603861,202160.52245852954,0.7307196430373684,0.30265215417223656,0.009000015613,109.63,1.121
113,102.77127981118572,193141.80780776482,0.7073327009775798,0.29592824828808706,0.009000043564,109.63,1.121
114,96.83188230579867,200281.70424951805,0.7188594044871192,0.30486877012125396,0.009000036105,109.63,1.121
115,96.01363834393287,197291.33878769595,0.7116714730983349,0.3061642633832339,0.008999987804,109.63,1.121
116,100.54923817923864,197697.55936905293,0.7137180133201699,0.2991800308444427,0.009000030676,109.63,1.121
117,96.56483152077861,195652.8001426784,0.7077339821479982,0.30528993041077607,0.009000029789,109.63,1.121
118,91.69665284223976,201315.42224563,0.721221705583167,0.31328863839311233,0.009000005472999999,109.63,1.121
119,87.8061304628706,204754.42297533294,0.736536609109198,0.3201546540020446,0.009000040784000001,109.63,1.121
120,90.47967988634826,197636.53733181304,0.7313290003315354,0.3153880785520034,0.008999981194,109.63,1.121
121,104.99599518534887,200012.7141342001,0.7127264376839804,0.2927760360823619,0.009000026482999999,109.63,1.121
122,97.28711395481196,206105.56076349824,0.7215944699666068,0.30415461179581943,0.009000033624,109.63,1.121
123,98.08614384585526,198492.43869086358,0.7179473346330518,0.3029125544984079,0.008999993752,109.63,1.121
124,92.03647878180462,200534.9857404033,0.7348331140897094,0.31271002563026795,0.009000022703,109.63,1.121
125,91.44582041481272,196155.20109057255,0.7204408439618657,0.313717852086465,0.008999996206,109.63,1.121
126,91.30469208005906,208138.98353723524,0.7262743944044487,0.3139605250192683,0.009000014092999999,109.63,1.121
127,92.23358875689263,201848.34018683614,0.7187742219007731,0.31237495598855414,0.008999979558,109.63,1.121
128,89.6387505117678,201938.68034845515,0.7385867959424622,0.316864575205471,0.009000013722,109.63,1.121
129,89.5571423623511,205027.32599232046,0.7343475433676486,0.31700908099282504,0.009000023298,109.63,1.121
130,99.62504961244099,196850.94796408867,0.7152806743532907,0.3005638944813315,0.008999992953,109.63,1.121
131,100.16902113596905,196623.38928968244,0.7006467271812212,0.2997467769626903,0.008999999263,109.63,1.121
132,90.58312786944118,205483.25625970538,0.7294334714564096,0.31520842199547655,0.009000008893,109.63,1.121
133,91.91101262769119,197404.155120608,0.729318317926682,0.31292378739266885,0.009000045539,109.63,1.121
134,86.63172946403085,206485.6555672451,0.7467034525703852,0.32231683426505925,0.009000009382,109.63,1.121
135,92.68454251594721,202139.70108808926,0.7308244180677689,0.3116146867526429,0.009000013215999999,109.63,1.121
136,92.72689523061779,203323.51984161956,0.7174147854645684,0.3115438240145291,0.009000031121,109.63,1.121
137,104.41367707234285,194114.76874512417,0.6931358856369843,0.29359091758542755,0.009000002351,109.63,1.121
138,102.68517944126427,199160.67619912644,0.7059998914912874,0.29605138605260517,0.008999988692000001,109.63,1.121
139,95.91082107075539,199795.99373330205,0.7194681922317253,0.3063290211491375,0.009000028718,109.63,1.121
140,91.92929036985778,204324.13994352616,0.7169733501786023,0.31289203384368436,0.009000008512,109.63,1.121
141,98.91205102477795,201653.74698680948,0.7290995589133227,0.3016458693237154,0.00900003032,109.63,1.121
142,93.35590641639081,205431.00291507802,0.7260158935511767,0.31049275869619847,0.009000046474,109.63,1.121
143,91.79749029569814,206324.28352277356,0.7334578141077999,0.31311670384133095,0.00900001599,109.63,1.121
